ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	event_type	dPSI	event_id	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd
4099	AT5G25370	PLDALPHA3	chr5	-			8807451.0	8807555.0	8807668.0	8807783.0	4099	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	98	49	1.0	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	0.5	RI	0.5	RI_chr5_-_8807451-8807783-8807451-8807555-8807668-8807783											8807451.0	8807783.0
4100	AT5G25490		chr5	+			8877248.0	8877374.0	8877559.0	8877904.0	4100	0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1	0,1,8,0,0,0,1,1,0,1,2,1,0,0,0,0,3,0,0,12,0,0,3,0,2,2,0,1	0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0	2,0,0,5,0,1,7,4,3,4,4,1,0,0,2,0,0,0,2,0,0,1,3,1,0,0,0,0	98	49	1.0	1.0	NA,0.0,0.333,NA,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,NA,NA,1.0,NA,0.143,NA,NA,0.0,NA,NA,0.0,NA,0.0,0.5,NA,0.333	0.0,NA,NA,0.0,NA,0.0,0.0,0.2,0.0,0.0,0.0,0.0,NA,NA,0.333,NA,NA,NA,0.0,NA,NA,0.0,0.143,0.0,NA,NA,NA,NA	0.117	RI	0.117	RI_chr5_+_8877248-8877904-8877248-8877374-8877559-8877904											8877248.0	8877904.0
4101	AT5G25520		chr5	+			8887835.0	8887956.0	8888097.0	8888590.0	4101	7,28,3,10,10,2,6,13,9,5,3,4,9,0,8,13,7,16,0,5,21,6,20,6,3,13,15,12	6,17,3,7,8,7,8,7,5,4,2,4,1,0,14,1,7,9,0,17,8,13,8,3,0,8,2,3	16,9,14,20,13,3,28,22,9,14,4,8,6,3,10,2,39,15,8,0,10,30,27,14,0,17,19,11	4,13,23,16,16,16,32,28,18,20,11,1,3,5,9,10,15,1,3,0,18,14,36,14,0,3,7,21	98	49	1.0	1.0	0.368,0.452,0.333,0.417,0.385,0.125,0.273,0.481,0.474,0.385,0.429,0.333,0.818,NA,0.222,0.867,0.333,0.471,NA,0.128,0.568,0.187,0.556,0.5,1.0,0.448,0.789,0.667	0.667,0.257,0.233,0.385,0.289,0.086,0.304,0.282,0.2,0.259,0.154,0.8,0.5,0.231,0.357,0.091,0.565,0.882,0.571,NA,0.217,0.517,0.273,0.333,NA,0.739,0.576,0.208	0.078	RI	0.078	RI_chr5_+_8887835-8888590-8887835-8887956-8888097-8888590											8887835.0	8888590.0
4102	AT5G25520		chr5	+			8887835.0	8887956.0	8888530.0	8888590.0	4102	7,30,5,9,9,2,2,11,10,6,3,4,10,0,4,11,11,15,0,7,19,5,19,6,6,3,15,10	17,32,9,12,10,7,5,19,8,10,6,13,5,0,8,5,9,11,0,15,6,13,3,10,17,11,4,7	19,7,9,18,16,7,23,14,9,17,4,9,9,3,9,8,43,13,8,0,4,39,32,9,0,11,25,11	9,21,16,21,20,26,45,25,24,13,3,9,3,8,11,21,9,0,10,3,19,23,32,5,0,1,9,17	98	49	1.0	1.0	0.171,0.319,0.217,0.273,0.31,0.125,0.167,0.224,0.385,0.231,0.2,0.133,0.5,NA,0.2,0.524,0.379,0.405,NA,0.189,0.613,0.161,0.76,0.231,0.15,0.12,0.652,0.417	0.514,0.143,0.22,0.3,0.286,0.119,0.204,0.219,0.158,0.395,0.4,0.333,0.6,0.158,0.29,0.16,0.705,1.0,0.286,0.0,0.095,0.459,0.333,0.474,NA,0.846,0.581,0.244	-0.043	RI	-0.043	RI_chr5_+_8887835-8888590-8887835-8887956-8888530-8888590											8887835.0	8888590.0
4103	AT5G25520		chr5	+			8888097.0	8888304.0	8888530.0	8888590.0	4103	4,13,3,5,6,1,2,9,6,5,2,0,6,0,5,0,7,5,2,2,6,4,5,2,6,11,1,2	3,1,2,0,0,1,2,0,1,2,0,0,1,0,1,0,1,1,0,3,1,0,1,0,0,1,0,1	19,4,11,14,13,17,10,9,13,24,4,1,7,0,8,6,14,0,10,0,3,31,28,14,0,5,22,0	1,3,2,6,1,3,1,1,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,0,2,0	98	49	1.0	1.0	0.4,0.867,0.429,1.0,1.0,0.333,0.333,1.0,0.75,0.556,1.0,NA,0.75,NA,0.714,NA,0.778,0.714,1.0,0.25,0.75,1.0,0.714,1.0,1.0,0.846,1.0,0.5	0.905,0.4,0.733,0.538,0.867,0.739,0.833,0.818,1.0,0.923,1.0,1.0,0.636,NA,1.0,1.0,1.0,0.0,1.0,NA,1.0,0.886,1.0,0.875,NA,1.0,0.846,NA	-0.086	RI	-0.086	RI_chr5_+_8888097-8888590-8888097-8888304-8888530-8888590											8888097.0	8888590.0
4104	AT5G25540	CID6	chr5	-			8891474.0	8891922.0	8891987.0	8892364.0	4104	9,23,19,1,13,17,15,25,0,11,7,25,25,0,6,0,25,62,0,40,19,8,20,26,12,25,2,27	90,207,87,29,75,75,52,103,48,101,25,48,72,2,37,24,76,59,11,67,116,86,71,110,139,157,30,29	11,25,43,12,43,18,38,35,15,21,6,26,11,0,32,7,58,4,15,5,7,35,60,8,0,13,30,7	128,234,233,253,187,228,336,261,215,153,19,49,70,41,88,50,124,33,64,26,212,122,320,95,18,53,167,95	98	49	0.000354925594027	0.0259095683639709	0.048,0.053,0.098,0.017,0.08,0.102,0.126,0.108,0.0,0.052,0.123,0.207,0.148,0.0,0.075,0.0,0.141,0.344,0.0,0.23,0.076,0.044,0.123,0.106,0.041,0.074,0.032,0.318	0.041,0.051,0.084,0.023,0.103,0.038,0.054,0.063,0.034,0.064,0.136,0.21,0.073,0.0,0.154,0.065,0.19,0.057,0.105,0.088,0.016,0.125,0.086,0.04,0.0,0.109,0.082,0.036	0.023	RI	0.023	RI_chr5_-_8891474-8892364-8891474-8891922-8891987-8892364											8891474.0	8892364.0
4105	AT5G25560		chr5	+			8897796.0	8898083.0	8898180.0	8898983.0	4105	30,78,44,9,39,17,19,24,22,22,25,13,26,1,25,26,18,52,0,38,23,16,18,18,31,12,27,23	9,7,10,1,7,1,1,5,9,2,3,9,4,0,5,0,3,4,0,2,10,2,8,11,0,2,0,1	25,15,32,60,79,90,77,95,57,50,12,12,21,21,38,19,18,4,23,19,27,88,132,55,0,73,87,13	6,6,9,7,5,4,7,9,9,4,2,4,2,9,8,6,14,0,4,2,1,6,9,15,0,4,30,0	98	49	1.0	1.0	0.625,0.848,0.687,0.818,0.736,0.895,0.905,0.706,0.55,0.846,0.806,0.419,0.765,1.0,0.714,1.0,0.75,0.867,NA,0.905,0.535,0.8,0.529,0.45,1.0,0.75,1.0,0.92	0.676,0.556,0.64,0.811,0.888,0.918,0.846,0.841,0.76,0.862,0.75,0.6,0.84,0.538,0.704,0.613,0.391,1.0,0.742,0.826,0.931,0.88,0.88,0.647,NA,0.901,0.592,1.0	0.007	RI	0.007	RI_chr5_+_8897796-8898983-8897796-8898083-8898180-8898983											8897796.0	8898983.0
4106	AT3G47990	SIS3	chr3	-			17715329.0	17715403.0	17715487.0	17715554.0	4106	8,48,16,9,10,5,6,23,7,9,9,5,35,0,14,17,13,27,14,24,8,11,2,11,8,4,4,15	21,34,27,14,16,12,14,16,9,14,14,13,18,5,25,14,29,43,0,35,20,14,5,27,36,17,13,16	20,23,22,12,21,13,23,25,61,18,9,13,9,20,10,4,32,2,10,13,23,32,42,19,6,21,27,1	30,65,48,25,41,59,82,67,92,39,9,10,26,24,21,36,50,5,9,24,73,49,120,21,0,30,54,29	98	49	0.17563712292	1.0	0.16,0.414,0.229,0.243,0.238,0.172,0.176,0.418,0.28,0.243,0.243,0.161,0.493,0.0,0.219,0.378,0.183,0.239,1.0,0.255,0.167,0.282,0.167,0.169,0.1,0.105,0.133,0.319	0.25,0.15,0.186,0.194,0.204,0.099,0.123,0.157,0.249,0.188,0.333,0.394,0.148,0.294,0.192,0.053,0.242,0.167,0.357,0.213,0.136,0.246,0.149,0.311,1.0,0.259,0.2,0.017	0.024	RI	0.024	RI_chr3_-_17715329-17715554-17715329-17715403-17715487-17715554											17715329.0	17715554.0
4107	AT3G47990	SIS3	chr3	-			17715329.0	17715554.0	17715851.0	17715890.0	4107	4,22,6,2,5,5,5,12,1,7,10,3,7,0,9,0,4,10,0,15,1,3,1,6,10,5,5,25	40,49,39,18,20,26,17,36,16,27,35,30,39,6,34,21,48,79,13,79,32,28,37,27,50,48,44,50	14,5,7,14,20,11,19,21,39,14,4,3,5,2,11,2,9,4,5,9,12,20,33,11,0,8,14,6	30,103,88,52,59,58,102,76,123,56,17,21,38,3,54,29,63,10,9,32,90,86,160,47,0,65,127,29	98	49	1.0	1.0	0.048,0.183,0.071,0.053,0.111,0.088,0.128,0.143,0.03,0.115,0.125,0.048,0.082,0.0,0.117,0.0,0.04,0.06,0.0,0.087,0.015,0.051,0.013,0.1,0.091,0.05,0.054,0.2	0.189,0.024,0.038,0.119,0.145,0.087,0.085,0.121,0.137,0.111,0.105,0.067,0.062,0.25,0.092,0.033,0.067,0.167,0.217,0.123,0.062,0.104,0.093,0.105,NA,0.058,0.052,0.094	-0.029	RI	-0.029	RI_chr3_-_17715329-17715890-17715329-17715554-17715851-17715890											17715329.0	17715890.0
4108	AT3G06210		chr3	+			1881887.0	1882809.0	1882885.0	1883491.0	4108	0,8,0,0,4,1,3,0,0,0,0,10,0,0,0,6,0,1,0,1,1,0,5,0,0,4,1,1	14,19,24,5,29,19,13,17,7,15,6,0,8,4,0,2,4,21,0,7,26,9,15,2,13,20,0,11	2,0,2,0,2,2,1,0,0,4,0,3,1,0,3,0,12,0,0,0,8,0,8,2,0,0,0,0	20,11,42,38,26,33,38,35,25,26,14,7,13,6,19,28,6,0,6,1,19,20,48,18,3,13,25,12	98	49	1.0	1.0	0.0,0.174,0.0,0.0,0.065,0.026,0.103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NA,0.6,0.0,0.023,NA,0.067,0.019,0.0,0.143,0.0,0.0,0.091,1.0,0.043	0.048,0.0,0.023,0.0,0.037,0.029,0.013,0.0,0.0,0.071,0.0,0.176,0.037,0.0,0.073,0.0,0.5,NA,0.0,0.0,0.174,0.0,0.077,0.053,0.0,0.0,0.0,0.0	0.08	RI	0.08	RI_chr3_+_1881887-1883491-1881887-1882809-1882885-1883491											1881887.0	1883491.0
4109	AT5G65070	MAF4	chr5	+			25995197.0	25995297.0	25995424.0	25995716.0	4109	11,35,1,0,21,0,0,2,5,0,1,1,7,0,5,0,3,8,0,8,7,5,4,4,5,1,0,1	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,9,2,3,0,3,2,0,0	4,2,20,37,19,19,5,58,1,8,1,1,0,6,26,29,1,11,0,0,7,13,8,3,0,0,16,1	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,2,0,2,6,0	98	49	1.0	1.0	1.0,1.0,1.0,NA,1.0,NA,NA,0.333,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,0.667,NA,1.0,0.28,0.556,0.4,1.0,0.455,0.2,NA,1.0	1.0,1.0,0.909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,0.259,0.867,0.267,0.429,NA,0.0,0.571,1.0	-0.051	RI	-0.051	RI_chr5_+_25995197-25995716-25995197-25995297-25995424-25995716											25995197.0	25995716.0
4110	AT5G65070	MAF4	chr5	+			25995424.0	25995466.0	25995665.0	25995716.0	4110	9,21,3,1,14,0,2,0,4,2,6,1,4,0,7,0,1,3,0,5,5,3,6,1,9,5,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,2,3,0,3,2,0,0	4,3,14,43,22,28,12,58,1,4,2,0,1,9,14,7,2,8,0,0,7,10,11,7,5,3,26,0	0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,3,0,3,6,0	98	49	1.0	1.0	1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,0.273,NA,1.0,0.333,0.429,0.5,1.0,0.6,0.556,NA,NA	1.0,1.0,0.778,1.0,1.0,1.0,1.0,0.935,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,0.304,0.714,0.355,0.538,1.0,0.333,0.684,NA	-0.018	RI	-0.018	RI_chr5_+_25995424-25995716-25995424-25995466-25995665-25995716											25995424.0	25995716.0
4111	AT4G28880	CKL3	chr4	+			14251134.0	14251224.0	14251327.0	14251426.0	4111	188,163,87,136,101,122,76,104,113,96,101,78,97,43,66,59,89,93,3,134,279,190,200,140,300,261,66,279	5,33,23,5,25,4,9,28,4,14,13,13,21,0,18,15,25,46,0,37,5,5,9,9,9,17,2,16	183,185,154,174,160,216,215,135,223,156,132,86,117,120,142,113,91,54,67,82,167,248,525,226,54,166,489,76	6,32,21,7,24,10,30,45,9,8,6,27,16,22,24,3,18,16,2,12,9,16,51,7,1,9,52,10	98	49	0.702594032817	1.0	0.949,0.712,0.654,0.932,0.669,0.938,0.809,0.65,0.934,0.774,0.795,0.75,0.698,1.0,0.647,0.663,0.64,0.503,1.0,0.644,0.965,0.95,0.917,0.886,0.943,0.885,0.943,0.897	0.938,0.743,0.786,0.926,0.769,0.915,0.782,0.6,0.925,0.907,0.917,0.614,0.785,0.732,0.747,0.95,0.717,0.628,0.944,0.774,0.903,0.886,0.837,0.942,0.964,0.902,0.825,0.792	-0.014	RI	-0.014	RI_chr4_+_14251134-14251426-14251134-14251224-14251327-14251426											14251134.0	14251426.0
4112	AT4G28880	CKL3	chr4	+			14253913.0	14254297.0	14254479.0	14254946.0	4112	344,540,241,192,244,428,200,288,249,219,182,151,197,40,188,176,200,394,85,300,577,339,344,369,514,708,192,308	18,14,10,9,4,19,4,19,18,9,9,9,8,3,3,0,10,23,2,20,28,19,16,17,11,39,10,11	534,573,576,735,435,674,814,599,936,406,187,228,268,233,279,413,325,131,262,106,960,711,1716,628,38,302,1228,343	25,9,12,29,5,44,21,12,27,3,9,18,11,5,7,20,26,7,11,1,33,27,44,16,5,9,28,16	98	49	0.00188643747494	0.1144817537502744	0.905,0.951,0.923,0.914,0.968,0.918,0.962,0.883,0.874,0.924,0.91,0.893,0.925,0.87,0.969,1.0,0.909,0.895,0.955,0.882,0.912,0.899,0.915,0.916,0.959,0.901,0.906,0.933	0.914,0.97,0.96,0.927,0.978,0.885,0.951,0.961,0.945,0.985,0.912,0.864,0.924,0.959,0.952,0.912,0.862,0.903,0.923,0.981,0.936,0.929,0.951,0.952,0.792,0.944,0.956,0.915	-0.01	RI	-0.01	RI_chr4_+_14253913-14254946-14253913-14254297-14254479-14254946											14253913.0	14254946.0
4113	AT3G50150		chr3	-			18595730.0	18596233.0	18596372.0	18596872.0	4113	0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0	98	49	1.0	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.267	RI	0.267	RI_chr3_-_18595730-18596872-18595730-18596233-18596372-18596872											18595730.0	18596872.0
4114	AT1G76620		chr1	+			28758601.0	28758730.0	28758813.0	28759332.0	4114	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,6,13,1,1,5,2,0,5,3,5,2,0,0,0,3,4,0,1,6,0,2,2,0,6,1,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,16,0	3,12,11,0,3,4,12,0,4,0,0,1,4,0,1,2,1,0,0,0,2,3,10,2,0,1,0,6	98	49	1.0	1.0	NA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,NA,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0	0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,NA,0.5,0.0,0.0,NA,NA,NA,0.0,0.0,0.091,0.0,NA,0.0,1.0,0.0	-0.074	RI	-0.074	RI_chr1_+_28758601-28759332-28758601-28758730-28758813-28759332											28758601.0	28759332.0
4115	AT5G26146		chr5	+			9135924.0	9136002.0	9137792.0	9139579.0	4115	15,36,13,8,17,14,3,17,7,13,7,4,11,4,5,0,10,33,0,23,30,21,31,23,28,56,28,6	1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,0,1,0	10,34,48,70,21,39,50,39,70,19,10,15,23,12,9,25,44,7,22,8,49,97,87,65,9,69,127,24	0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,1,6,1	98	49	1.0	1.0	0.882,0.947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,0.682,0.913,0.939,0.92,0.875,1.0,0.933,1.0	1.0,1.0,1.0,0.972,1.0,1.0,1.0,1.0,1.0,0.704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.874,0.813,0.89,1.0,0.972,0.914,0.923	-0.001	RI	-0.001	RI_chr5_+_9135924-9139579-9135924-9136002-9137792-9139579											9135924.0	9139579.0
4116	AT5G26146		chr5	+			9135924.0	9137685.0	9137792.0	9139579.0	4116	6,11,8,0,1,2,0,4,4,1,3,3,3,0,2,1,7,9,0,9,35,17,21,5,11,16,25,11	0,0,2,0,1,0,0,1,0,2,0,0,0,0,2,1,0,8,0,1,11,2,5,20,24,18,21,16	4,4,6,2,4,3,10,16,29,5,0,8,4,2,5,0,13,1,4,1,25,79,56,40,3,36,67,38	5,0,3,0,0,1,7,4,3,0,0,1,1,0,1,0,3,0,1,1,11,58,51,23,14,25,42,3	98	49	1.0	1.0	1.0,1.0,0.667,NA,0.333,1.0,NA,0.667,1.0,0.2,1.0,1.0,1.0,NA,0.333,0.333,1.0,0.36,NA,0.818,0.614,0.81,0.677,0.111,0.186,0.308,0.373,0.256	0.286,1.0,0.5,1.0,1.0,0.6,0.417,0.667,0.829,1.0,NA,0.8,0.667,1.0,0.714,NA,0.684,1.0,0.667,0.333,0.532,0.405,0.354,0.465,0.097,0.419,0.444,0.864	-0.017	RI	-0.017	RI_chr5_+_9135924-9139579-9135924-9137685-9137792-9139579											9135924.0	9139579.0
4117	AT2G41705		chr2	+			17397721.0	17397771.0	17398039.0	17398460.0	4117	2,4,4,0,6,9,0,0,0,1,0,0,6,0,3,0,4,4,0,4,1,0,2,2,0,8,0,2	3,2,1,2,0,1,2,4,3,1,0,0,1,0,5,0,6,3,0,5,2,2,0,0,12,6,0,1	0,5,3,0,6,2,7,5,0,2,2,0,1,4,3,2,12,0,4,0,0,3,11,7,0,7,18,0	9,3,7,3,5,5,9,7,5,2,1,6,3,0,2,0,1,1,5,1,4,1,2,1,0,3,0,0	98	49	1.0	1.0	0.25,0.5,0.667,0.0,1.0,0.818,0.0,0.0,0.0,0.333,NA,NA,0.75,NA,0.231,NA,0.25,0.4,NA,0.286,0.2,0.0,1.0,1.0,0.0,0.4,NA,0.5	0.0,0.455,0.176,0.0,0.375,0.167,0.28,0.263,0.0,0.333,0.5,0.0,0.143,1.0,0.429,1.0,0.857,0.0,0.286,0.0,0.0,0.6,0.733,0.778,NA,0.538,1.0,NA	0.009	RI	0.009	RI_chr2_+_17397721-17398460-17397721-17397771-17398039-17398460											17397721.0	17398460.0
4118	AT5G26160	PMIR2	chr5	+			9142864.0	9143049.0	9143233.0	9145322.0	4118	0,6,0,0,0,1,1,1,0,1,0,6,2,0,1,0,0,1,0,0,1,1,5,9,6,0,0,1	10,11,7,1,16,4,1,7,3,9,7,1,5,0,6,0,2,17,0,3,13,7,6,1,7,5,4,4	0,3,4,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,8,1,0,5,0,0	6,9,6,10,17,13,16,10,11,6,0,9,2,1,10,7,13,4,7,2,19,26,23,15,6,16,30,2	98	49	1.0	1.0	0.0,0.214,0.0,0.0,0.0,0.111,0.333,0.067,0.0,0.053,0.0,0.75,0.167,NA,0.077,NA,0.0,0.029,NA,0.0,0.037,0.067,0.294,0.818,0.3,0.0,0.0,0.111	0.0,0.143,0.25,0.0,0.0,0.071,0.0,0.048,0.083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.148,0.032,0.0,0.135,0.0,0.0	0.066	RI	0.066	RI_chr5_+_9142864-9145322-9142864-9143049-9143233-9145322											9142864.0	9145322.0
4119	AT3G16120		chr3	+			5464727.0	5464853.0	5465009.0	5465172.0	4119	38,7,0,3,1,1,0,0,68,2,16,2,0,4,4,0,0,0,34,0,2,2,2,0,0,2,0,1	1,80,2,0,3,0,0,0,1,3,0,4,0,0,5,0,0,0,0,0,12,3,5,0,7,13,0,0	2,4,0,53,19,64,0,12,3,2,1,1,0,11,6,20,0,0,2,0,0,0,4,0,0,0,8,0	0,0,8,3,40,2,5,75,0,0,0,0,3,0,9,0,0,0,0,0,7,4,6,3,6,0,0,3	98	49	1.0	1.0	0.95,0.042,0.0,1.0,0.143,1.0,NA,NA,0.971,0.25,1.0,0.2,NA,1.0,0.286,NA,NA,NA,1.0,NA,0.077,0.25,0.167,NA,0.0,0.071,NA,1.0	1.0,1.0,0.0,0.898,0.192,0.941,0.0,0.074,1.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,NA,NA,1.0,NA,0.0,0.0,0.25,0.0,0.0,NA,1.0,0.0	-0.03	RI	-0.03	RI_chr3_+_5464727-5465172-5464727-5464853-5465009-5465172											5464727.0	5465172.0
4120	AT5G54840	SGP1	chr5	-			22276932.0	22276994.0	22277396.0	22277436.0	4120	0,6,6,2,1,2,1,2,1,1,0,2,2,0,0,0,7,12,0,4,4,6,0,5,0,2,1,2	0,10,2,3,3,0,0,3,0,4,0,0,1,0,0,0,0,8,0,2,7,1,1,4,1,0,0,2	5,11,8,10,10,6,14,12,10,10,0,3,6,0,6,5,3,0,0,2,11,2,17,3,0,1,6,7	2,11,2,3,6,4,8,12,1,3,0,2,3,0,4,0,7,0,0,9,9,0,2,4,5,0,5,2	98	49	1.0	1.0	NA,0.231,0.6,0.25,0.143,1.0,1.0,0.25,1.0,0.111,NA,1.0,0.5,NA,NA,NA,1.0,0.429,NA,0.5,0.222,0.75,0.0,0.385,0.0,1.0,1.0,0.333	0.556,0.333,0.667,0.625,0.455,0.429,0.467,0.333,0.833,0.625,NA,0.429,0.5,NA,0.429,1.0,0.176,NA,NA,0.1,0.379,1.0,0.81,0.273,0.0,1.0,0.375,0.636	0.014	RI	0.014	RI_chr5_-_22276932-22277436-22276932-22276994-22277396-22277436											22276932.0	22277436.0
4121	AT5G54840	SGP1	chr5	-			22276932.0	22277016.0	22277396.0	22277436.0	4121	0,2,4,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,2,2,0,1,0,0,0,2	0,27,2,2,10,2,9,10,4,11,1,1,9,0,3,1,16,22,0,17,14,10,20,13,7,18,4,19	0,3,4,4,4,4,3,6,3,3,0,2,2,0,1,0,0,0,0,2,1,2,8,0,0,1,2,5	22,36,33,15,57,25,48,47,26,28,0,9,10,2,20,7,25,16,5,13,50,39,103,33,0,10,52,12	98	49	1.0	1.0	NA,0.036,0.5,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.053,NA,0.0,0.0,0.086,0.0,NA,0.0,0.067,0.091,0.0,0.037,0.0,0.0,0.0,0.05	0.0,0.04,0.057,0.118,0.034,0.074,0.03,0.06,0.055,0.051,NA,0.1,0.091,0.0,0.024,0.0,0.0,0.0,0.0,0.071,0.01,0.025,0.037,0.0,NA,0.048,0.019,0.172	-0.002	RI	-0.002	RI_chr5_-_22276932-22277436-22276932-22277016-22277396-22277436											22276932.0	22277436.0
4122	AT5G26670	PAE10	chr5	+			9318856.0	9318939.0	9319023.0	9319153.0	4122	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	3,4,2,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	98	49	1.0	1.0	0.0,0.0,0.0,NA,0.5,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	0.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.167	RI	0.167	RI_chr5_+_9318856-9319153-9318856-9318939-9319023-9319153											9318856.0	9319153.0
